timestamp,bath_temp,sample_temp,laser_intensity
2026-06-26 16:07:11,30.000000,40.009998,0.078286
2026-06-26 16:07:15,30.000000,40.000000,0.081894
2026-06-26 16:07:20,30.000000,40.000000,0.081293
2026-06-26 16:07:24,30.000000,40.009998,0.081894
2026-06-26 16:07:28,30.000000,40.000000,0.080691
2026-06-26 16:07:32,30.000000,39.990002,0.083698
2026-06-26 16:07:37,30.000000,40.000000,0.077084
2026-06-26 16:07:41,30.000000,40.009998,0.081894
2026-06-26 16:07:45,30.000000,39.990002,0.080090
2026-06-26 16:07:49,30.000000,40.009998,0.079489
2026-06-26 16:07:53,30.000000,40.009998,0.078286
2026-06-26 16:07:58,30.000000,40.000000,0.079489
2026-06-26 16:08:02,30.000000,40.000000,0.078887
2026-06-26 16:08:06,30.000000,40.009998,0.081894
2026-06-26 16:08:10,30.000000,39.990002,0.060247
2026-06-26 16:08:15,30.000000,40.000000,0.097528
2026-06-26 16:08:19,30.000000,39.959999,0.096325
2026-06-26 16:08:23,30.000000,39.259998,0.093920
2026-06-26 16:08:27,30.000000,38.209999,0.096927
2026-06-26 16:08:32,30.000000,37.230000,0.095724
2026-06-26 16:08:36,30.000000,36.310001,0.089110
2026-06-26 16:08:40,30.000000,35.529999,0.087306
2026-06-26 16:08:44,30.000000,34.709999,0.084901
2026-06-26 16:08:49,30.000000,33.900002,0.080691
2026-06-26 16:08:53,30.000000,33.130001,0.079489
2026-06-26 16:08:57,30.100000,32.459999,0.084299
2026-06-26 16:09:01,30.100000,31.730000,0.083097
2026-06-26 16:09:06,30.100000,31.020000,0.080090
2026-06-26 16:09:10,30.100000,30.320000,0.075881
2026-06-26 16:09:14,30.100000,29.709999,0.083698
2026-06-26 16:09:18,30.100000,29.059999,0.081293
2026-06-26 16:09:23,30.100000,28.420000,0.085502
2026-06-26 16:09:27,30.100000,27.799999,0.084901
2026-06-26 16:09:31,30.100000,27.250000,0.081894
2026-06-26 16:09:35,30.100000,26.650000,0.083097
2026-06-26 16:09:39,30.100000,26.049999,0.081293
2026-06-26 16:09:44,30.100000,25.480000,0.084299
2026-06-26 16:09:48,30.100000,24.910000,0.079489
2026-06-26 16:09:52,30.100000,24.410000,0.081894
2026-06-26 16:09:56,30.100000,23.870001,0.081894
2026-06-26 16:10:01,30.100000,23.330000,0.080090
2026-06-26 16:10:05,30.100000,22.820000,0.080691
2026-06-26 16:10:09,30.100000,22.360001,0.077685
2026-06-26 16:10:13,30.100000,21.850000,0.080691
2026-06-26 16:10:18,30.100000,21.350000,0.082495
2026-06-26 16:10:22,30.100000,20.860001,0.083097
2026-06-26 16:10:26,30.100000,20.440001,0.078887
2026-06-26 16:10:30,30.100000,20.209999,0.079489
2026-06-26 16:10:35,30.100000,20.190001,0.081293
2026-06-26 16:10:39,30.000000,20.170000,0.079489
2026-06-26 16:10:43,30.100000,20.139999,0.080090
2026-06-26 16:10:47,30.000000,20.120001,0.081894
2026-06-26 16:10:51,30.000000,20.100000,0.083097
2026-06-26 16:10:56,30.000000,20.080000,0.084299
2026-06-26 16:11:00,30.000000,20.080000,0.080090
2026-06-26 16:11:04,30.000000,20.070000,0.080691
2026-06-26 16:11:08,30.000000,20.049999,0.080691
2026-06-26 16:11:13,30.000000,20.049999,0.080691
2026-06-26 16:11:17,30.000000,20.040001,0.080691
2026-06-26 16:11:21,30.000000,20.030001,0.080090
2026-06-26 16:11:25,30.000000,20.020000,0.081894
2026-06-26 16:11:30,30.000000,20.020000,0.081894
2026-06-26 16:11:34,30.000000,20.020000,0.083097
2026-06-26 16:11:38,30.000000,20.010000,0.083698
2026-06-26 16:11:42,30.000000,20.010000,0.080691
2026-06-26 16:11:46,30.000000,20.000000,0.082495
2026-06-26 16:11:51,30.000000,20.000000,0.083698
2026-06-26 16:11:55,30.000000,20.000000,0.078887
2026-06-26 16:11:59,30.000000,19.990000,0.082495
2026-06-26 16:12:03,30.000000,19.990000,0.081293
2026-06-26 16:12:08,30.000000,20.000000,0.078286
2026-06-26 16:12:12,30.000000,19.990000,0.078286
2026-06-26 16:12:16,30.000000,19.980000,0.083097
2026-06-26 16:12:20,30.000000,19.990000,0.080691
2026-06-26 16:12:25,30.000000,19.990000,0.081894
2026-06-26 16:12:29,30.000000,19.980000,0.083698
2026-06-26 16:12:33,30.000000,19.980000,0.085502
2026-06-26 16:12:37,30.000000,19.980000,0.081894
2026-06-26 16:12:41,30.000000,19.990000,0.082495
2026-06-26 16:12:46,30.000000,19.990000,0.082495
2026-06-26 16:12:50,30.000000,19.980000,0.081894
2026-06-26 16:12:54,30.000000,19.980000,0.084299
2026-06-26 16:12:58,30.000000,19.980000,0.084299
2026-06-26 16:13:03,30.000000,19.990000,0.083097
2026-06-26 16:13:07,30.000000,19.990000,0.080691
2026-06-26 16:13:11,30.000000,19.980000,0.083097
2026-06-26 16:13:15,30.000000,19.980000,0.083097
2026-06-26 16:13:20,30.000000,19.980000,0.084901
2026-06-26 16:13:24,30.000000,19.990000,0.083698
2026-06-26 16:13:28,30.000000,19.990000,0.080691
2026-06-26 16:13:32,30.000000,19.980000,0.076482
2026-06-26 16:13:37,30.000000,19.990000,0.081293
2026-06-26 16:13:41,30.000000,19.990000,0.081293
2026-06-26 16:13:45,30.000000,19.980000,0.084299
2026-06-26 16:13:49,30.000000,19.980000,0.081293
2026-06-26 16:13:53,30.000000,19.990000,0.082495
